uid,catalog,number,species,scientificName,age,heightM,girthCm,canopyM,address,grade,lat,lng,coordinateQuality,sourcePage,sourceDocument
常熟市-常019,常熟市,常019,银杏,Ginkgo biloba L.,320,16,286,11,琴湖一区34幢前,二级,31.591179,120.680599,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常020,常熟市,常020,银杏,Ginkgo biloba L.,320,16.5,229,10,海虞桥西侧,二级,31.599988,120.853439,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常021,常熟市,常021,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,320,7.8,55,6,石梅园内,二级,31.589677,120.826431,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常022,常熟市,常022,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,320,8,75,8,翁同龢纪念馆,二级,31.632776,120.654473,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常023,常熟市,常023,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,320,8,69,5,翁同龢纪念馆,二级,31.688796,120.669715,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常024,常熟市,常024,枫香,Liquidambar formosana Hance,320,26.5,264,15,常熟市书画院读书台,二级,31.587175,120.758444,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常025,常熟市,常025,栓皮栎,Quercus variabilis Blume,420,16,188,16,常熟市书画院读书台,二级,31.698291,120.739993,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常026,常熟市,常026,栓皮栎,Quercus variabilis Blume,420,20,176,9,常熟市书画院读书台,二级,31.6116,120.854728,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常027,常熟市,常027,大叶榉树,Zelkova schneideriana Hand.-Mazz.,420,14,141,7,常熟市书画院读书台,二级,31.568651,120.733194,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常028,常熟市,常028,大叶榉树,Zelkova schneideriana Hand.-Mazz.,420,5,126,2,常熟市书画院读书台,二级,31.675794,120.772133,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常031,常熟市,常031,大叶榉树,Zelkova schneideriana Hand.-Mazz.,420,15,295,9,常熟市书画院读书台,二级,31.656262,120.862843,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常032,常熟市,常032,朴树,Celtis sinensis Pers.,420,10,110,11,常熟市书画院读书台,二级,31.731875,120.733472,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常034,常熟市,常034,圆柏,Juniperus chinensis Roxb.,320,8.5,85,3,赵园梅泉东,二级,31.689907,120.733859,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常035,常熟市,常035,圆柏,Juniperus chinensis Roxb.,420,19,88,4,虞山公园1号门操场跑道内,二级,31.658278,120.751507,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常036,常熟市,常036,圆柏,Juniperus chinensis Roxb.,365,11.5,129,4,赵园梅泉东,二级,31.694324,120.82876,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常037,常熟市,常037,罗汉松,Podocarpus macrophyllus (Thunb.) Sweet,320,10.4,166,10,虞山公园西城楼阁,二级,31.675215,120.662814,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常038,常熟市,常038,罗汉松,Podocarpus macrophyllus (Thunb.) Sweet,320,7.5,26,7,常熟市第一中学,二级,31.621415,120.654986,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常039,常熟市,常039,罗汉松,Podocarpus macrophyllus (Thunb.) Sweet,320,11.7,148,9,虞山公园倚晴园内,二级,31.68899,120.749315,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常040,常熟市,常040,罗汉松,Podocarpus macrophyllus (Thunb.) Sweet,320,8.2,122,5,南泾堂16号,二级,31.549458,120.75143,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常042,常熟市,常042,红豆树,Ormosia hosiei Hemsl. & E. H. Wilson,420,15,239,13,西门大街123号,二级,31.656363,120.780467,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常043,常熟市,常043,红豆树,Ormosia hosiei Hemsl. & E. H. Wilson,370,20,176,11,曾园曾朴纪念馆门前,二级,31.63186,120.72711,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常044,常熟市,常044,香樟,Camphora officinarum Nees,370,19,468,20,曾园南入口,二级,31.598902,120.673876,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常045,常熟市,常045,香樟,Camphora officinarum Nees,320,20.4,248,19,虞山公园1号门操场跑道内,二级,31.685644,120.664475,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常046,常熟市,常046,香樟,Camphora officinarum Nees,320,22,279,21,虞山公园1号门操场跑道内,二级,31.676005,120.744071,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常047,常熟市,常047,香樟,Camphora officinarum Nees,420,22,333,21,虞山公园1号门操场跑道内,二级,31.62223,120.674376,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常048,常熟市,常048,枫杨,Pterocarya stenoptera C. DC.,320,16.7,452,12,虞山街道绣品弄8号,二级,31.700771,120.84211,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常049,常熟市,常049,凌霄,Campsis grandiflora (Thunb.) Schum.,320,3.5,22,2,燕园北门,二级,31.645669,120.76915,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常050,常熟市,常050,银杏,Ginkgo biloba L.,120,24.4,220,12,石梅园外,三级,31.70834,120.773598,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常051,常熟市,常051,银杏,Ginkgo biloba L.,120,10.4,116,8,石梅园外,三级,31.666614,120.855695,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常052,常熟市,常052,银杏,Ginkgo biloba L.,220,18.5,289,11,常熟市石梅小学,三级,31.726939,120.69041,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常053,常熟市,常053,银杏,Ginkgo biloba L.,220,17.7,245,11,常熟市石梅小学,三级,31.581461,120.766924,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常054,常熟市,常054,银杏,Ginkgo biloba L.,220,18.9,119,8,常熟市石梅小学,三级,31.704019,120.792514,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常055,常熟市,常055,银杏,Ginkgo biloba L.,170,19.3,248,15,常熟市第一人民医院之园,三级,31.645983,120.86283,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常056,常熟市,常056,银杏,Ginkgo biloba L.,220,19.5,292,12,学前街神庙弄9号,三级,31.65705,120.830414,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常057,常熟市,常057,银杏,Ginkgo biloba L.,170,18.3,181,10,石梅广场,三级,31.626639,120.848867,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常058,常熟市,常058,银杏,Ginkgo biloba L.,220,17,214,10,虞山街道六弦河小区,三级,31.733408,120.735286,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常059,常熟市,常059,银杏,Ginkgo biloba L.,220,8.8,179,11,杨家桥195号琴湖花园城广场,三级,31.584769,120.714654,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常060,常熟市,常060,银杏,Ginkgo biloba L.,220,15.3,216,10,杨家桥195号琴湖花园城广场,三级,31.677222,120.856807,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常061,常熟市,常061,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,120,4,48,5,常熟市书画院读书台,三级,31.582786,120.713006,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常062,常熟市,常062,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,120,2,31,3,常熟市书画院读书台,三级,31.605784,120.783267,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常063,常熟市,常063,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,120,2.5,28,4,常熟市书画院读书台,三级,31.620699,120.77381,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常064,常熟市,常064,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,120,4.5,76,5,山前部队,三级,31.58938,120.747762,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常065,常熟市,常065,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,120,6,57,5,曾园南入口,三级,31.685268,120.820139,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常066,常熟市,常066,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,120,5.7,52,5,赵园娱晖草堂,三级,31.720908,120.73787,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常067,常熟市,常067,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,120,6,50,6,赵园娱晖草堂,三级,31.599536,120.737376,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常068,常熟市,常068,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,120,6.3,45,7,赵园梅泉东,三级,31.652528,120.87102,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常069,常熟市,常069,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,220,5.5,94,6,常熟市第一人民医院之园长廊旁,三级,31.750834,120.785086,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常070,常熟市,常070,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,220,6.3,38,7,常熟市第一人民医院,三级,31.678719,120.818,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常073,常熟市,常073,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,120,7,91,6,中巷书院,三级,31.634616,120.640509,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常074,常熟市,常074,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,120,2.2,41,4,石梅广场西停车场,三级,31.574736,120.821243,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常075,常熟市,常075,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,120,4,53,6,石梅广场西停车场,三级,31.708711,120.646849,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常076,常熟市,常076,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,120,6.5,60,6,方塔园虹隐居,三级,31.609244,120.814125,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常078,常熟市,常078,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,120,8.5,53,6,方塔园门泉古井旁,三级,31.5866,120.787421,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常079,常熟市,常079,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,220,7.5,66,7,方塔园东侧花坛,三级,31.606386,120.769599,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常080,常熟市,常080,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,120,6.7,47,6,方塔园文渊亭前,三级,31.630251,120.76793,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常081,常熟市,常081,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,170,7,60,5,方塔园东侧花坛,三级,31.58528,120.663518,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常082,常熟市,常082,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,120,4.5,44,6,方塔园藏春轩绿地,三级,31.642388,120.639905,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
常熟市-常083,常熟市,常083,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,120,6,38,7,方塔园东南绿地,三级,31.676064,120.719707,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/b942e632fd594c62ad810da5b62fe35c/files/17f5ab103c8e482997442593852b7abb.docx
